checked_at,monitor_checked_at,domain,platform_name,monitor_status,access_status,model_rows,usable_price_rows,quality_flags,matched_url,http_status,note
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.baobu.xyz,BAO-API,ONLINE,PARSE_FAILED,0,0,,https://api.baobu.xyz/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.clawopen.top,Sum API,ONLINE,PUBLIC_JSON,26,26,GENERIC_PRICE_ONLY:26|ZERO_PRICE_CHECK:21,https://api.clawopen.top/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.discordtool.vip,巨硬AI,ONLINE,LOGIN_REQUIRED,0,0,,https://api.discordtool.vip/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.dongli.work,冻梨API,ONLINE,LOGIN_REQUIRED,0,0,,https://api.dongli.work/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.dzzi.ai,大肘子API,ONLINE,PUBLIC_JSON,174,174,GENERIC_PRICE_ONLY:174|MODEL_TAGS_NORMALIZED:115|ZERO_PRICE_CHECK:94,https://api.dzzi.ai/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.ebutterfly.cc,电子蝴蝶,ONLINE,PUBLIC_JSON,73,73,GENERIC_PRICE_ONLY:73|ZERO_PRICE_CHECK:44,https://api.ebutterfly.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.ejkoy.com,整点token,ONLINE,PARSE_FAILED,0,0,,https://api.ejkoy.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.ekan8.com,Ekan8,ONLINE,PUBLIC_JSON,37,37,GENERIC_PRICE_ONLY:37|MODEL_TAGS_NORMALIZED:8|ZERO_PRICE_CHECK:18,https://api.ekan8.com/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.euzhi.com,Euzhi,ONLINE,LOGIN_REQUIRED,0,0,,https://api.euzhi.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.feng.cx,Feng AI,ONLINE,PUBLIC_JSON,18,18,GENERIC_PRICE_ONLY:18|ZERO_PRICE_CHECK:17,https://api.feng.cx/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.frontier-intelligence.tech,Frontier Intelligence,ONLINE,LOGIN_REQUIRED,0,0,,https://api.frontier-intelligence.tech/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.gemai.cc,哈基米,ONLINE,PUBLIC_JSON,151,151,GENERIC_PRICE_ONLY:151|MODEL_TAGS_NORMALIZED:105|ZERO_PRICE_CHECK:43,https://api.gemai.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.getezclaw.com,API GetEzClaw,ONLINE,PUBLIC_JSON,18,18,GENERIC_PRICE_ONLY:18|ZERO_PRICE_CHECK:17,https://api.getezclaw.com/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.gpt.ge,V-API,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:107|ROW_LIMIT_REACHED:200,https://api.gpt.ge/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.hack3rx.cn,Hack3rX-API,ONLINE,PARSE_FAILED,0,0,,https://api.hack3rx.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.hangzhale.com,夯炸了AI,ONLINE,PARSE_FAILED,0,0,,https://api.hangzhale.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.hepingan.top,Guiwuli-Api,ONLINE,PARSE_FAILED,0,0,,https://api.hepingan.top/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.ikuncode.cc,IKunCode,ONLINE,PUBLIC_JSON,22,22,GENERIC_PRICE_ONLY:22|ZERO_PRICE_CHECK:21,https://api.ikuncode.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:180|ROW_LIMIT_REACHED:200,https://api.laozhang.ai/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.leleweb.cn,Ai乐,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://api.leleweb.cn/,404,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.lingshuai.cc,灵枢AI,ONLINE,PARSE_FAILED,0,0,,https://api.lingshuai.cc/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.luccc.uk,Luccc,ONLINE,PUBLIC_JSON,5,5,GENERIC_PRICE_ONLY:5|ZERO_PRICE_CHECK:4,https://api.luccc.uk/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.muskapi.cc,MuskAI,ONLINE,PUBLIC_JSON,99,99,GENERIC_PRICE_ONLY:99|ZERO_PRICE_CHECK:98,https://api.muskapi.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.openaeon.ai,openaeonAPI,ONLINE,PUBLIC_JSON,64,64,GENERIC_PRICE_ONLY:64|ZERO_PRICE_CHECK:64,https://api.openaeon.ai/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.owlai.tech,Owl AI,ONLINE,PARSE_FAILED,0,0,,https://api.owlai.tech/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.qiyiguo.uk,奇异果 API,ONLINE,PUBLIC_JSON,51,51,GENERIC_PRICE_ONLY:51|MODEL_TAGS_NORMALIZED:14|ZERO_PRICE_CHECK:33,https://api.qiyiguo.uk/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.rkai6.com,RK API,ONLINE,LOGIN_REQUIRED,0,0,,https://api.rkai6.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.rootflowai.com,RootFlow,ONLINE,PARSE_FAILED,0,0,,https://rootflowai.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.rpg8.cn,RPG8,ONLINE,PUBLIC_JSON,15,15,GENERIC_PRICE_ONLY:15|ZERO_PRICE_CHECK:15,https://api.rpg8.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.satuo66.online,SaTuoAPI,ONLINE,PUBLIC_JSON,8,8,GENERIC_PRICE_ONLY:8|ZERO_PRICE_CHECK:8,https://api.satuo66.online/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.sbbbbbbbbb.xyz,Neco Api,ONLINE,PUBLIC_JSON,14,14,GENERIC_PRICE_ONLY:14|ZERO_PRICE_CHECK:14,https://api.sbbbbbbbbb.xyz/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.schyler.top,SchylerAI小栈,ONLINE,PARSE_FAILED,0,0,,https://api.schyler.top/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.shiyutv.cn,像素群岛,ONLINE,PARSE_FAILED,0,0,,https://api.shiyutv.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.squarefaceicon.org,Square API,ONLINE,PUBLIC_JSON,30,30,GENERIC_PRICE_ONLY:30|ZERO_PRICE_CHECK:26,https://api.squarefaceicon.org/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.sunskii.com,Sunskii,ONLINE,PARSE_FAILED,0,0,,https://api.sunskii.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.tallius.ai,tallius.ai,ONLINE,PUBLIC_JSON,9,9,GENERIC_PRICE_ONLY:9|ZERO_PRICE_CHECK:9,https://api.tallius.ai/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.timebackward.com,FastCode,ONLINE,LOGIN_REQUIRED,0,0,,https://api.timebackward.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.tmlab.store,Z-API,ONLINE,PUBLIC_JSON,22,22,GENERIC_PRICE_ONLY:22|ZERO_PRICE_CHECK:8,https://api.tmlab.store/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.tryallai.com,TryAllAI,CLOUDFLARE_OR_BLOCKED,CLOUDFLARE_OR_BLOCKED,0,0,,https://api.tryallai.com/,,监测已显示 Cloudflare/被拦截，跳过价格抓取
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.tu-zi.com,兔子,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:138|ROW_LIMIT_REACHED:200,https://api.tu-zi.com/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.uglycat.cc,uglycat,SERVICE_STOPPED,SERVICE_STOPPED,0,0,,https://api.uglycat.cc/,,最新监测状态为 SERVICE_STOPPED，确认停止维护，跳过价格抓取
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.uniprep.world,Apex,ONLINE,PUBLIC_JSON,86,86,GENERIC_PRICE_ONLY:86|ZERO_PRICE_CHECK:72,https://api.uniprep.world/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.vectorengine.ai,VectorEngine,ONLINE,LOGIN_REQUIRED,0,0,,https://api.vectorengine.ai/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.vip.crond.dev,PRY,ONLINE,PUBLIC_JSON,167,167,GENERIC_PRICE_ONLY:167|MODEL_TAGS_NORMALIZED:1|ZERO_PRICE_CHECK:86,https://api.vip.crond.dev/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.whatai.cc,神马中转API,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:120|ROW_LIMIT_REACHED:200,https://api.whatai.cc/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.whlemon.cn,橙芯算力,ONLINE,PARSE_FAILED,0,0,,https://api.whlemon.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.xaix.me,xAIx,ONLINE,PUBLIC_JSON,75,75,GENERIC_PRICE_ONLY:75|ZERO_PRICE_CHECK:73,https://api.xaix.me/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.xpluse.plus,数智AI,CLOUDFLARE_OR_BLOCKED,CLOUDFLARE_OR_BLOCKED,0,0,,https://api.xpluse.plus/,,监测已显示 Cloudflare/被拦截，跳过价格抓取
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.ykh.ai,YKH.AI,ONLINE,LOGIN_REQUIRED,0,0,,https://api.ykh.ai/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,api.yunserver.cn,YunServer API,ONLINE,PUBLIC_JSON,24,24,GENERIC_PRICE_ONLY:24|ZERO_PRICE_CHECK:16,https://api.yunserver.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,apiclaude.cc,APIClaude,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://apiclaude.cc/,404,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,apinova.cc,Nova AI,ONLINE,LOGIN_REQUIRED,0,0,,https://apinova.cc/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,apiporter.com,Apiporter,ONLINE,PUBLIC_JSON,110,110,GENERIC_PRICE_ONLY:110|ZERO_PRICE_CHECK:105,https://apiporter.com/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,arpanet.icu,ARPANET API,ONLINE,PUBLIC_JSON,36,36,GENERIC_PRICE_ONLY:36|ZERO_PRICE_CHECK:2,https://arpanet.icu/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,autorouter.io,AutoRouter,ONLINE,PUBLIC_JSON,43,43,GENERIC_PRICE_ONLY:43|ZERO_PRICE_CHECK:36,https://autorouter.io/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,az.zlapi.vip,宅恋,ONLINE,PUBLIC_JSON,88,88,GENERIC_PRICE_ONLY:88|MODEL_TAGS_NORMALIZED:84|ZERO_PRICE_CHECK:22,https://az.zlapi.vip/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,beecode.cc,BeeCode,ONLINE,PARSE_FAILED,0,0,,https://beecode.cc/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,beefapi.com,BeefAPI,ONLINE,PUBLIC_JSON,11,11,GENERIC_PRICE_ONLY:11|ZERO_PRICE_CHECK:10,https://beefapi.com/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,bmai.kun8.vip,北妈AI,ONLINE,PARSE_FAILED,0,0,,https://bmai.kun8.vip/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,bobdong.cn,Bob API,ONLINE,PUBLIC_JSON,36,36,GENERIC_PRICE_ONLY:36|ZERO_PRICE_CHECK:33,https://bobdong.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,bossclaw.org,BossClaw,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://www.bossclaw.org/,404,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,boya.one,伯牙中转,HTTP_ERROR,SITE_NOT_REACHABLE,0,0,,,,最新监测状态为 HTTP_ERROR，跳过价格抓取
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,buzzai.cc,BUZZ,ONLINE,PUBLIC_JSON,17,17,GENERIC_PRICE_ONLY:17|ZERO_PRICE_CHECK:17,https://buzzai.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,callxyq.xyz,Ls.API,ONLINE,PUBLIC_JSON,7,7,GENERIC_PRICE_ONLY:7|ZERO_PRICE_CHECK:7,https://callxyq.xyz/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cc-vibe.com,CCVibe,ONLINE,PARSE_FAILED,0,0,,https://cc-vibe.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cc.anyroute.io,AnyRoute,ONLINE,PARSE_FAILED,0,0,,https://cc.anyroute.io/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cca.maya.today,BMCCA,ONLINE,PARSE_FAILED,0,0,,https://cca.maya.today/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,ccfly.codes,CCFly,ONLINE,PARSE_FAILED,0,0,,https://ccfly.codes/,200,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,ccgoai.com,ccgo,ONLINE,PARSE_FAILED,0,0,,https://ccgoai.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cckeys.top,Claude密钥,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://www.cckeys.top/,404,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,ccmax20.cc,baby,ONLINE,PUBLIC_JSON,6,6,GENERIC_PRICE_ONLY:6|ZERO_PRICE_CHECK:6,https://ccmax20.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,ccode.dev,Ccode,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://ccode.dev/,404,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,ccrouter.ai,CCRouter,ONLINE,PARSE_FAILED,0,0,,https://ccrouter.ai/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cdn.sta1n.cn,STA1N API,ONLINE,PUBLIC_JSON,76,76,GENERIC_PRICE_ONLY:76|MODEL_TAGS_NORMALIZED:69|ZERO_PRICE_CHECK:33,https://cdn.sta1n.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,chat.chesspnt.com,棋点AI,ONLINE,PARSE_FAILED,0,0,,https://chat.chesspnt.com/list/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,chat.ekti.cc,AI Chat,ONLINE,PUBLIC_JSON,15,15,GENERIC_PRICE_ONLY:15|ZERO_PRICE_CHECK:14,https://chat.ekti.cc/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,chintao.cn,Chintao AI,ONLINE,PUBLIC_JSON,41,41,GENERIC_PRICE_ONLY:41|ZERO_PRICE_CHECK:40,https://chintao.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,chiyicn.com,词易,ONLINE,PARSE_FAILED,0,0,,https://chiyicn.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,chunxueapi.com,ChunXue API,ONLINE,PUBLIC_JSON,12,12,GENERIC_PRICE_ONLY:12|ZERO_PRICE_CHECK:11,https://chunxueapi.com/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,cialloapi.cn,Ciallo API,ONLINE,PUBLIC_JSON,6,6,GENERIC_PRICE_ONLY:6|ZERO_PRICE_CHECK:5,https://cialloapi.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,claude-api.org,Claude-API,ONLINE,PARSE_FAILED,0,0,,https://claude-api.org/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,claude.hk.cn,VAMN,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://claude.hk.cn/pastel/,200,没有找到公开模型价格页
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,claudeagent.com.cn,ClaudeAgent,ONLINE,PUBLIC_JSON,28,28,GENERIC_PRICE_ONLY:28|ZERO_PRICE_CHECK:28,https://claudeagent.com.cn/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,claudeapi.com,Claude API,ONLINE,PUBLIC_PAGE,1,1,PAGE_TEXT_REVIEW:1,https://claudeapi.com/,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,claudecn.top,ClaudeCN,ONLINE,PUBLIC_JSON,88,88,GENERIC_PRICE_ONLY:88|ZERO_PRICE_CHECK:83,https://claudecn.top/api/pricing,200,
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,clauqe.ai,ClauqeAI,ONLINE,PARSE_FAILED,0,0,,https://clauqe.ai/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-20T08:31:30Z,2026-06-20T07:46:02Z,co.yes.vg,YesCode,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://co.yes.vg/,404,没有找到公开模型价格页
