checked_at,monitor_checked_at,domain,platform_name,monitor_status,access_status,model_rows,usable_price_rows,quality_flags,matched_url,http_status,note
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.chaozhi.chat,云枢,ONLINE,PARSE_FAILED,0,0,,https://ai.chaozhi.chat/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.flashapi.top,闪电API,ONLINE,PUBLIC_JSON,30,30,GENERIC_PRICE_ONLY:30|ZERO_PRICE_CHECK:28,https://ai.flashapi.top/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.kividas.com,KyberRouter,ONLINE,PARSE_FAILED,0,0,,https://ai.kividas.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.luminai.cc,Lumin AI,ONLINE,PUBLIC_JSON,14,14,GENERIC_PRICE_ONLY:14|ZERO_PRICE_CHECK:13,https://ai.luminai.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.ssgoo.net,TokenGo,ONLINE,PARSE_FAILED,0,0,,https://ai.ssgoo.net/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.xem8k5.top,xem中转站,ONLINE,PUBLIC_JSON,20,20,GENERIC_PRICE_ONLY:20|ZERO_PRICE_CHECK:20,https://ai.xem8k5.top/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ai.xlyun.pro,小流云,ONLINE,PUBLIC_JSON,49,49,GENERIC_PRICE_ONLY:49|MODEL_TAGS_NORMALIZED:21|ZERO_PRICE_CHECK:24,https://ai.xlyun.pro/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,aiapi.world,AiApi.World,ONLINE,PUBLIC_JSON,113,113,GENERIC_PRICE_ONLY:113|ZERO_PRICE_CHECK:109,https://aiapi.world/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,aiapify.com,AIApify,ONLINE,PUBLIC_JSON,11,11,GENERIC_PRICE_ONLY:11|ZERO_PRICE_CHECK:11,https://aiapify.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,aiapis.io,AI APIS,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://aiapis.io/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,aiberm.com,Aiberm,ONLINE,PUBLIC_JSON,114,114,GENERIC_PRICE_ONLY:114|ZERO_PRICE_CHECK:109,https://aiberm.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,airouter.mxyhi.com,deepproxy,ONLINE,PUBLIC_JSON,153,153,GENERIC_PRICE_ONLY:153|ZERO_PRICE_CHECK:115,https://airouter.mxyhi.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,allinai7.cloud,Allin-AI,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://allinai7.cloud/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,anpin.ai,AnPin AI,ONLINE,PARSE_FAILED,0,0,,https://anpin.ai/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,aokapi.com,AOK,ONLINE,LOGIN_REQUIRED,0,0,,https://aokapi.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aibinghe.xyz,BingHeAPI,ONLINE,PARSE_FAILED,0,0,,https://api.aibinghe.xyz/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aicodemirror.com,AICodeMirror,ONLINE,PARSE_FAILED,0,0,,https://www.aicodemirror.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aigocode.com,AlGoCode,ONLINE,PARSE_FAILED,0,0,,https://www.aigocode.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aijws.com,我的贾维斯,ONLINE,PARSE_FAILED,0,0,,https://api.aijws.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aircode.xin,AirCode,ONLINE,PARSE_FAILED,0,0,,https://api.aircode.xin/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.aisz.mom,Token Nexus,ONLINE,PUBLIC_JSON,16,16,GENERIC_PRICE_ONLY:16|ZERO_PRICE_CHECK:16,https://api.aisz.mom/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.api2cn.com,智惠API,ONLINE,PARSE_FAILED,0,0,,https://api.api2cn.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.b.ai,B.AI,ONLINE_LOGIN_REQUIRED,LOGIN_REQUIRED,0,0,,https://api.b.ai/api/channel/models,403,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.baobu.xyz,BAO-API,ONLINE,PARSE_FAILED,0,0,,https://api.baobu.xyz/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.clawopen.top,Sum API,ONLINE,PUBLIC_JSON,26,26,GENERIC_PRICE_ONLY:26|ZERO_PRICE_CHECK:21,https://api.clawopen.top/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.discordtool.vip,巨硬AI,ONLINE,LOGIN_REQUIRED,0,0,,https://api.discordtool.vip/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.dongli.work,冻梨API,ONLINE,LOGIN_REQUIRED,0,0,,https://api.dongli.work/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.dzzi.ai,大肘子API,ONLINE,PUBLIC_JSON,176,176,GENERIC_PRICE_ONLY:176|MODEL_TAGS_NORMALIZED:117|ZERO_PRICE_CHECK:94,https://api.dzzi.ai/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.ebutterfly.cc,电子蝴蝶,ONLINE,PUBLIC_JSON,67,67,GENERIC_PRICE_ONLY:67|ZERO_PRICE_CHECK:46,https://api.ebutterfly.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.ejkoy.com,整点token,ONLINE,PARSE_FAILED,0,0,,https://api.ejkoy.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.ekan8.com,Ekan8,ONLINE,PUBLIC_JSON,39,39,GENERIC_PRICE_ONLY:39|MODEL_TAGS_NORMALIZED:10|ZERO_PRICE_CHECK:15,https://api.ekan8.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.euzhi.com,Euzhi,ONLINE,LOGIN_REQUIRED,0,0,,https://api.euzhi.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.feng.cx,Feng AI,ONLINE,PUBLIC_JSON,13,13,GENERIC_PRICE_ONLY:13|ZERO_PRICE_CHECK:12,https://api.feng.cx/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.frontier-intelligence.tech,Frontier Intelligence,ONLINE,LOGIN_REQUIRED,0,0,,https://api.frontier-intelligence.tech/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.gemai.cc,哈基米,ONLINE,PUBLIC_JSON,158,158,GENERIC_PRICE_ONLY:158|MODEL_TAGS_NORMALIZED:110|ZERO_PRICE_CHECK:42,https://api.gemai.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.getezclaw.com,API GetEzClaw,ONLINE,PUBLIC_JSON,18,18,GENERIC_PRICE_ONLY:18|ZERO_PRICE_CHECK:17,https://api.getezclaw.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.gpt.ge,V-API,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:106|ROW_LIMIT_REACHED:200,https://api.gpt.ge/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.hack3rx.cn,Hack3rX-API,ONLINE,PARSE_FAILED,0,0,,https://api.hack3rx.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.hangzhale.com,夯炸了AI,ONLINE,PARSE_FAILED,0,0,,https://api.hangzhale.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.hepingan.top,Guiwuli-Api,ONLINE,PARSE_FAILED,0,0,,https://api.hepingan.top/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.ikuncode.cc,IKunCode,ONLINE,PUBLIC_JSON,22,22,GENERIC_PRICE_ONLY:22|ZERO_PRICE_CHECK:21,https://api.ikuncode.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:181|ROW_LIMIT_REACHED:200,https://api.laozhang.ai/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.leleweb.cn,Ai乐,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://api.leleweb.cn/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.lingshuai.cc,灵枢AI,ONLINE,PARSE_FAILED,0,0,,https://api.lingshuai.cc/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.luccc.uk,Luccc,ONLINE,PUBLIC_JSON,5,5,GENERIC_PRICE_ONLY:5|ZERO_PRICE_CHECK:4,https://api.luccc.uk/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.muskapi.cc,MuskAI,ONLINE,PUBLIC_JSON,99,99,GENERIC_PRICE_ONLY:99|ZERO_PRICE_CHECK:98,https://api.muskapi.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.openaeon.ai,openaeonAPI,ONLINE,PUBLIC_JSON,64,64,GENERIC_PRICE_ONLY:64|ZERO_PRICE_CHECK:64,https://api.openaeon.ai/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.owlai.tech,Owl AI,ONLINE,PARSE_FAILED,0,0,,https://api.owlai.tech/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.qiyiguo.uk,奇异果 API,ONLINE,PUBLIC_JSON,55,55,GENERIC_PRICE_ONLY:55|MODEL_TAGS_NORMALIZED:17|ZERO_PRICE_CHECK:33,https://api.qiyiguo.uk/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.rkai6.com,RK API,ONLINE,LOGIN_REQUIRED,0,0,,https://api.rkai6.com/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.rootflowai.com,RootFlow,ONLINE,PARSE_FAILED,0,0,,https://rootflowai.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.rpg8.cn,RPG8,ONLINE,FETCH_FAILED,0,0,,https://api.rpg8.cn/,,"请求失败：HTTPSConnectionPool(host='api.rpg8.cn', port=443): Max retries exceeded with url: /api/channel/models (Caused by ConnectTimeoutError(<HTTPSConnection(host='api.rpg8.cn', port=443) "
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.satuo66.online,SaTuoAPI,ONLINE,PUBLIC_JSON,8,8,GENERIC_PRICE_ONLY:8|ZERO_PRICE_CHECK:8,https://api.satuo66.online/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.sbbbbbbbbb.xyz,Neco Api,ONLINE,PUBLIC_JSON,12,12,GENERIC_PRICE_ONLY:12|ZERO_PRICE_CHECK:9,https://api.sbbbbbbbbb.xyz/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.schyler.top,SchylerAI小栈,ONLINE,PARSE_FAILED,0,0,,https://api.schyler.top/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.shiyutv.cn,像素群岛,ONLINE,PARSE_FAILED,0,0,,https://api.shiyutv.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.squarefaceicon.org,Square API,ONLINE,PUBLIC_JSON,30,30,GENERIC_PRICE_ONLY:30|ZERO_PRICE_CHECK:26,https://api.squarefaceicon.org/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.sunskii.com,Sunskii,ONLINE,PARSE_FAILED,0,0,,https://api.sunskii.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.tallius.ai,tallius.ai,ONLINE,PUBLIC_JSON,9,9,GENERIC_PRICE_ONLY:9|ZERO_PRICE_CHECK:9,https://api.tallius.ai/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.timebackward.com,FastCode,ONLINE,PUBLIC_JSON,1,0,MISSING_PRICE:1,https://api.timebackward.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.tmlab.store,Z-API,ONLINE,PUBLIC_JSON,11,11,GENERIC_PRICE_ONLY:11|ZERO_PRICE_CHECK:7,https://api.tmlab.store/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.tryallai.com,TryAllAI,CLOUDFLARE_OR_BLOCKED,CLOUDFLARE_OR_BLOCKED,0,0,,https://api.tryallai.com/,,监测已显示 Cloudflare/被拦截，跳过价格抓取
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.tu-zi.com,兔子,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:137|ROW_LIMIT_REACHED:200,https://api.tu-zi.com/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.uglycat.cc,uglycat,SERVICE_STOPPED,SERVICE_STOPPED,0,0,,https://api.uglycat.cc/,,最新监测状态为 SERVICE_STOPPED，确认停止维护，跳过价格抓取
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.uniprep.world,Apex,ONLINE,PUBLIC_JSON,77,77,GENERIC_PRICE_ONLY:77|ZERO_PRICE_CHECK:63,https://api.uniprep.world/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.vectorengine.ai,VectorEngine,ONLINE,PUBLIC_JSON,1,0,MISSING_PRICE:1,https://api.vectorengine.ai/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.vip.crond.dev,PRY,ONLINE,PUBLIC_JSON,146,146,GENERIC_PRICE_ONLY:146|MODEL_TAGS_NORMALIZED:1|ZERO_PRICE_CHECK:65,https://api.vip.crond.dev/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.whatai.cc,神马中转API,ONLINE,PUBLIC_JSON,200,200,GENERIC_PRICE_ONLY:200|ZERO_PRICE_CHECK:119|ROW_LIMIT_REACHED:200,https://api.whatai.cc/api/pricing,200,已达到单站点行数上限，结果可能被截断
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.whlemon.cn,橙芯算力,ONLINE,PARSE_FAILED,0,0,,https://api.whlemon.cn/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.xaix.me,xAIx,ONLINE,PUBLIC_JSON,75,75,GENERIC_PRICE_ONLY:75|ZERO_PRICE_CHECK:73,https://api.xaix.me/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.xpluse.plus,数智AI,CLOUDFLARE_OR_BLOCKED,CLOUDFLARE_OR_BLOCKED,0,0,,https://api.xpluse.plus/,,监测已显示 Cloudflare/被拦截，跳过价格抓取
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.ykh.ai,YKH.AI,ONLINE,LOGIN_REQUIRED,0,0,,https://api.ykh.ai/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,api.yunserver.cn,YunServer API,ONLINE,PUBLIC_JSON,24,24,GENERIC_PRICE_ONLY:24|ZERO_PRICE_CHECK:16,https://api.yunserver.cn/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,apiclaude.cc,APIClaude,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://apiclaude.cc/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,apinova.cc,Nova AI,ONLINE,LOGIN_REQUIRED,0,0,,https://apinova.cc/api/channel/models,401,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,arpanet.icu,ARPANET API,ONLINE,PUBLIC_JSON,49,49,GENERIC_PRICE_ONLY:49|ZERO_PRICE_CHECK:2,https://arpanet.icu/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,autorouter.io,AutoRouter,ONLINE,PUBLIC_JSON,43,43,GENERIC_PRICE_ONLY:43|ZERO_PRICE_CHECK:36,https://autorouter.io/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,az.zlapi.vip,宅恋,ONLINE,PUBLIC_JSON,129,129,GENERIC_PRICE_ONLY:129|MODEL_TAGS_NORMALIZED:125|ZERO_PRICE_CHECK:40,https://az.zlapi.vip/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,beecode.cc,BeeCode,ONLINE,PARSE_FAILED,0,0,,https://beecode.cc/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,beefapi.com,BeefAPI,ONLINE,PUBLIC_JSON,11,11,GENERIC_PRICE_ONLY:11|ZERO_PRICE_CHECK:10,https://beefapi.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,bmai.kun8.vip,北妈AI,ONLINE,PARSE_FAILED,0,0,,https://bmai.kun8.vip/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,bobdong.cn,Bob API,ONLINE,PUBLIC_JSON,31,31,GENERIC_PRICE_ONLY:31|ZERO_PRICE_CHECK:28,https://bobdong.cn/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,bossclaw.org,BossClaw,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://www.bossclaw.org/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,boya.one,伯牙中转,HTTP_ERROR,SITE_NOT_REACHABLE,0,0,,,,最新监测状态为 HTTP_ERROR，跳过价格抓取
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,buzzai.cc,BUZZ,ONLINE,PUBLIC_JSON,17,17,GENERIC_PRICE_ONLY:17|ZERO_PRICE_CHECK:17,https://buzzai.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,callxyq.xyz,Ls.API,ONLINE,PUBLIC_JSON,7,7,GENERIC_PRICE_ONLY:7|ZERO_PRICE_CHECK:7,https://callxyq.xyz/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cc-vibe.com,CCVibe,ONLINE,PARSE_FAILED,0,0,,https://cc-vibe.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cc.anyroute.io,AnyRoute,ONLINE,PARSE_FAILED,0,0,,https://cc.anyroute.io/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cca.maya.today,BMCCA,ONLINE,PARSE_FAILED,0,0,,https://cca.maya.today/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ccfly.codes,CCFly,ONLINE,PARSE_FAILED,0,0,,https://ccfly.codes/,200,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ccgoai.com,ccgo,ONLINE,PARSE_FAILED,0,0,,https://ccgoai.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cckeys.top,Claude密钥,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://www.cckeys.top/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ccmax20.cc,baby,ONLINE,PUBLIC_JSON,6,6,GENERIC_PRICE_ONLY:6|ZERO_PRICE_CHECK:6,https://ccmax20.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ccode.dev,Ccode,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://www.ccode.dev/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,ccrouter.ai,CCRouter,ONLINE,PARSE_FAILED,0,0,,https://ccrouter.ai/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cdn.sta1n.cn,STA1N API,ONLINE,PUBLIC_JSON,116,116,GENERIC_PRICE_ONLY:116|MODEL_TAGS_NORMALIZED:110|ZERO_PRICE_CHECK:46,https://cdn.sta1n.cn/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,chat.chesspnt.com,棋点AI,ONLINE,PARSE_FAILED,0,0,,https://chat.chesspnt.com/list/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,chat.ekti.cc,AI Chat,ONLINE,PUBLIC_JSON,14,14,GENERIC_PRICE_ONLY:14|ZERO_PRICE_CHECK:14,https://chat.ekti.cc/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,chintao.cn,Chintao AI,ONLINE,PUBLIC_JSON,41,41,GENERIC_PRICE_ONLY:41|ZERO_PRICE_CHECK:40,https://chintao.cn/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,chiyicn.com,词易,ONLINE,PARSE_FAILED,0,0,,https://chiyicn.com/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,chunxueapi.com,ChunXue API,ONLINE,PUBLIC_JSON,11,11,GENERIC_PRICE_ONLY:11|ZERO_PRICE_CHECK:9,https://chunxueapi.com/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,cialloapi.cn,Ciallo API,ONLINE,PUBLIC_JSON,6,6,GENERIC_PRICE_ONLY:6|ZERO_PRICE_CHECK:5,https://cialloapi.cn/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,claude-api.org,Claude-API,ONLINE,PARSE_FAILED,0,0,,https://claude-api.org/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,claude.hk.cn,VAMN,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://claude.hk.cn/pastel/,200,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,claudeagent.com.cn,ClaudeAgent,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://claudeagent.com.cn/,530,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,claudeapi.com,Claude API,ONLINE_LOGIN_REQUIRED,LOGIN_REQUIRED,0,0,,https://claudeapi.com/api/channel/models,403,模型广场/价格页可能需要登录
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,claudecn.top,ClaudeCN,ONLINE,PUBLIC_JSON,88,88,GENERIC_PRICE_ONLY:88|ZERO_PRICE_CHECK:83,https://claudecn.top/api/pricing,200,
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,clauqe.ai,ClauqeAI,ONLINE,PARSE_FAILED,0,0,,https://clauqe.ai/,404,页面似乎包含模型/价格文本，但自动解析失败
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,co.yes.vg,YesCode,ONLINE,NO_MODEL_PAGE_FOUND,0,0,,https://co.yes.vg/,404,没有找到公开模型价格页
2026-06-18T09:51:24Z,2026-06-18T08:40:55Z,code.b886.top,CCTQ,DNS_FAIL,SITE_NOT_REACHABLE,0,0,,,,最新监测状态为 DNS_FAIL，跳过价格抓取
