checked_at,domain,platform_name,source_url,matched_url,access_status,http_status,model_name,provider,model_type,billing_type,input_price,output_price,price_unit,currency,raw_price_text,confidence,note
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/embed-qa-4,,,1,0.001,,,,quota_type=1; model_price=0.001,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nvclip,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,claude-opus-4-8,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-image-2,,,1,0.3,,,,quota_type=1; model_price=0.3,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,deepseek-ai/deepseek-v4-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-3n-e2b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,minimax-m2.7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/mixtral-8x22b-v0.1,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/mixtral-8x7b-instruct-v0.1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nemotron-4-340b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-oss-120b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/cosmos-reason2-8b,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.1-nemotron-safety-guard-8b-v3,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.3-nemotron-super-49b-v1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-2b,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/recurrentgemma-2b,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,microsoft/phi-4-multimodal-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/magistral-small-2506,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.1-nemoguard-8b-content-safety,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama3-chatqa-1.5-70b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,writer/palmyra-fin-70b-32k,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,writer/palmyra-med-70b-32k,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,claude-haiku-4-5-20251001,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-5.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-3n-e4b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,ibm/granite-3.0-8b-instruct,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,meta/llama-3.2-3b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/neva-22b,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,codex-auto-review,,,0,0,,,,"quota_type=0; model_price=0; billing_mode=tiered_expr; billing_expr=p <= 272000 ? tier(""standard"", p * 2.5 + c * 15 + cr * 0.25) : tier(""long_context"", p * 5 + c * 22.5",0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-2-2b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-3-27b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,kimi-k2.6,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,meta/llama-3.3-70b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,qwen/qwen3.5-397b-a17b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/devstral-2-123b-instruct-2512,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.1-nemotron-nano-vl-8b-v1,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-5.2,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,ibm/granite-34b-code-instruct,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/mistral-medium-3.5-128b,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-5.4,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,minimax-m2.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,mistralai/mistral-small-4-119b-2603,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nemotron-mini-4b-instruct,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,claude-opus-4-7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,claude-sonnet-4-6,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nemoretriever-parse,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/vila,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-3-12b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,meta/codellama-70b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,claude-sonnet-4-5-20250929,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-5.3-codex-spark,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.1-nemotron-51b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.1-nemotron-ultra-253b-v1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nemotron-3-super-120b-a12b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,deepseek-ai/deepseek-v4-pro,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,google/gemma-4-31b-it,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,microsoft/phi-3.5-moe-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/llama-3.2-nemoretriever-300m-embed-v1,,,1,0.001,,,,quota_type=1; model_price=0.001,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,nvidia/nv-embedqa-e5-v5,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,gpt-5.4-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,abacusai/dracarys-llama-3.1-70b-instruct,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,glm5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,9527code.com,9527code,https://9527code.com/,https://9527code.com/api/pricing,PUBLIC_JSON,200,kimi-k2-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
