checked_at,domain,platform_name,source,input_url,normalized_url,app_stack_guess,app_family,confidence,status_class,version,infrastructure_signals,http_statuses,final_urls,evidence,probed_paths,errors
2026-07-13T19:40:32Z,allinai7.cloud,,unlabeled_seed_domains,allinai7.cloud,https://allinai7.cloud,unknown,unknown,none,unreachable,,,,,,/,"https://allinai7.cloud/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:40:35Z,anpin.ai,,unlabeled_seed_domains,anpin.ai,https://anpin.ai,unknown,unknown,none,spa_shell,,,200|200|404|404|401|404,https://anpin.ai/|https://anpin.ai/login|https://anpin.ai/api/status|https://anpin.ai/api/pricing|https://anpin.ai/v1/models|https://anpin.ai/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://anpin.ai/api/status:HTTPError:404 ; https://anpin.ai/api/pricing:HTTPError:404 ; https://anpin.ai/v1/models:HTTPError:401
2026-07-13T19:40:45Z,anxidc.com,,unlabeled_seed_domains,anxidc.com,https://anxidc.com,unknown,unknown,none,unidentified,,,200|404|404|404|404|404,https://anxidc.com/|https://anxidc.com/login|https://anxidc.com/api/status|https://anxidc.com/api/pricing|https://anxidc.com/v1/models|https://anxidc.com/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://anxidc.com/login:HTTPError:404 ; https://anxidc.com/api/status:HTTPError:404 ; https://anxidc.com/api/pricing:HTTPError:404
2026-07-13T19:40:45Z,anyroute.io,,unlabeled_seed_domains,anyroute.io,https://anyroute.io,unknown,unknown,none,unreachable,,,,,,/,"https://anyroute.io/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:40:46Z,api2cn.com,,unlabeled_seed_domains,api2cn.com,https://api2cn.com,unknown,unknown,none,unreachable,,,,,,/,"https://api2cn.com/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:41:16Z,apiclaude.cc,,unlabeled_seed_domains,apiclaude.cc,https://apiclaude.cc,unknown,unknown,none,unreachable,,,,,,/,"https://apiclaude.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:41:46Z,apinova.cc,,unlabeled_seed_domains,apinova.cc,https://apinova.cc,unknown,unknown,none,unreachable,,,,,,/,"https://apinova.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:41:47Z,b.ai,,unlabeled_seed_domains,b.ai,https://b.ai,unknown,unknown,none,spa_shell,,,200|200|200|200|200|200,https://b.ai/|https://b.ai/login|https://b.ai/api/status|https://b.ai/api/pricing|https://b.ai/v1/models|https://b.ai/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,
2026-07-13T19:41:48Z,b886.top,,unlabeled_seed_domains,b886.top,https://b886.top,unknown,unknown,none,unreachable,,,,,,/,"https://b886.top/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:41:48Z,baobu.xyz,,unlabeled_seed_domains,baobu.xyz,https://baobu.xyz,unknown,unknown,none,unreachable,,,,,,/,"https://baobu.xyz/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:41:48Z,baogutang.top,,unlabeled_seed_domains,baogutang.top,https://baogutang.top,unknown,unknown,none,unreachable,,,,,,/,"https://baogutang.top/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:42:19Z,beecode.cc,,unlabeled_seed_domains,beecode.cc,https://beecode.cc,unknown,unknown,none,unreachable,,,,,,/,"https://beecode.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:42:49Z,bossclaw.org,,unlabeled_seed_domains,bossclaw.org,https://bossclaw.org,unknown,unknown,none,unreachable,,,,,,/,"https://bossclaw.org/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:42:49Z,boya.one,,unlabeled_seed_domains,boya.one,https://boya.one,unknown,unknown,none,unreachable,,,,,,/,https://boya.one/:URLError:<urlopen error [Errno 61] Connection refused>
2026-07-13T19:42:50Z,cc-vibe.com,,unlabeled_seed_domains,cc-vibe.com,https://cc-vibe.com,subscription-to-api,subscription-to-api,family,family_only,,nginx,200|200|404|404|401|404,https://cc-vibe.com/|https://cc-vibe.com/login|https://cc-vibe.com/api/status|https://cc-vibe.com/api/pricing|https://cc-vibe.com/v1/models|https://cc-vibe.com/api/models,"body:API,GLM API,智谱 API,API 中转,大模型 API,国产大模型,API 订阅 ; body:API,GLM API,智谱 API,API 中转,大模型 API,国产大模型,API 订阅 ; nginx:header:server=nginx",/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://cc-vibe.com/api/status:HTTPError:404 ; https://cc-vibe.com/api/pricing:HTTPError:404 ; https://cc-vibe.com/v1/models:HTTPError:401
2026-07-13T19:42:53Z,ccfly.codes,,unlabeled_seed_domains,ccfly.codes,https://ccfly.codes,unknown,unknown,none,spa_shell,,,200|200|200|200|200|200,https://ccfly.codes/|https://ccfly.codes/login|https://ccfly.codes/api/status|https://ccfly.codes/api/pricing|https://ccfly.codes/v1/models|https://ccfly.codes/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,
2026-07-13T19:43:23Z,ccgoai.com,,unlabeled_seed_domains,ccgoai.com,https://ccgoai.com,unknown,unknown,none,unreachable,,,,,,/,"https://ccgoai.com/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:43:30Z,cckeys.top,,unlabeled_seed_domains,cckeys.top,https://cckeys.top,unknown,unknown,none,unreachable,,,,,,/,https://cckeys.top/:URLError:<urlopen error timed out>
2026-07-13T19:44:00Z,ccmax20.cc,,unlabeled_seed_domains,ccmax20.cc,https://ccmax20.cc,unknown,unknown,none,unreachable,,,,,,/,"https://ccmax20.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:44:21Z,ccode.dev,,unlabeled_seed_domains,ccode.dev,https://ccode.dev,unknown,unknown,none,unidentified,,,403|403|403|403|403|404,https://ccode.dev/FL/CC/VALIDATOR?key=5bf1072fffe2b7d42f28a1c3c12f7601.b1d9802084bdc09e05855423cddaf8a4.1783971842&url=https%3A%2F%2Fccode.dev%2F|https://ccode.dev/FL/CC/VALIDATOR?key=453c0a48b2540151266b961d1a9f46e5.2aeb92bcbb296ae03806ac8f456578d8.1783971846&url=https%3A%2F%2Fccode.dev%2Flogin|https://ccode.dev/FL/CC/VALIDATOR?key=258370e16dd51ae09c7e0cdaeb70fc8e.09b3016c3a49185611aa47dd57db3ab4.1783971848&url=https%3A%2F%2Fccode.dev%2Fapi%2Fstatus|https://ccode.dev/FL/CC/VALIDATOR?key=ecc305004f0eed1fbcb694a0c5e8ad7a.ae36a8985fe40a8ae7eba2eecb30241f.1783971855&url=https%3A%2F%2Fccode.dev%2Fapi%2Fpricing|https://ccode.dev/FL/CC/VALIDATOR?key=936a0f3900402b21ec115f7c2c59bf04.51566ba4856f84ffdf899cdaa069c57f.1783971858&url=https%3A%2F%2Fccode.dev%2Fv1%2Fmodels|https://ccode.dev/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://ccode.dev/:HTTPError:403 ; https://ccode.dev/login:HTTPError:403 ; https://ccode.dev/api/status:HTTPError:403
2026-07-13T19:44:25Z,ccplus.site,,unlabeled_seed_domains,ccplus.site,https://ccplus.site,unknown,unknown,none,spa_shell,,,200|200|404|404|401|404,https://ccplus.site/|https://ccplus.site/login|https://ccplus.site/api/status|https://ccplus.site/api/pricing|https://ccplus.site/v1/models|https://ccplus.site/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://ccplus.site/api/status:HTTPError:404 ; https://ccplus.site/api/pricing:HTTPError:404 ; https://ccplus.site/v1/models:HTTPError:401
2026-07-13T19:44:28Z,ccrouter.ai,,unlabeled_seed_domains,ccrouter.ai,https://ccrouter.ai,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://ccrouter.ai/|https://ccrouter.ai/login|https://ccrouter.ai/api/status|https://ccrouter.ai/api/pricing|https://ccrouter.ai/v1/models|https://ccrouter.ai/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://ccrouter.ai/api/status:HTTPError:404 ; https://ccrouter.ai/api/pricing:HTTPError:404 ; https://ccrouter.ai/v1/models:HTTPError:401
2026-07-13T19:44:37Z,cdn.ad,,unlabeled_seed_domains,cdn.ad,https://cdn.ad,unknown,unknown,none,unidentified,,,200|404|404|404|404|404,https://cdn.ad/|https://cdn.ad/login|https://cdn.ad/api/status|https://cdn.ad/api/pricing|https://cdn.ad/v1/models|https://cdn.ad/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://cdn.ad/login:HTTPError:404 ; https://cdn.ad/api/status:HTTPError:404 ; https://cdn.ad/api/pricing:HTTPError:404
2026-07-13T19:44:42Z,chaozhi.chat,,unlabeled_seed_domains,chaozhi.chat,https://chaozhi.chat,new-api,one-api-family,high,identified,,cloudflare,200|200|200|200|200|200,https://chaozhi.chat/|https://chaozhi.chat/login|https://chaozhi.chat/api/status|https://chaozhi.chat/api/pricing|https://chaozhi.chat/v1/models|https://chaozhi.chat/api/models,body:QuantumNous ; body:QuantumNous ; body:new-api ; body:new-api ; cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,
2026-07-13T19:45:13Z,chatopens.vip,,unlabeled_seed_domains,chatopens.vip,https://chatopens.vip,unknown,unknown,none,unreachable,,,,,,/,"https://chatopens.vip/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:45:20Z,chesspnt.com,,unlabeled_seed_domains,chesspnt.com,https://chesspnt.com,unknown,unknown,none,unreachable,,,,,,/,https://chesspnt.com/:TimeoutError:The read operation timed out
2026-07-13T19:45:21Z,chiyicn.com,,unlabeled_seed_domains,chiyicn.com,https://chiyicn.com,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://chiyicn.com/|https://chiyicn.com/login|https://chiyicn.com/api/status|https://chiyicn.com/api/pricing|https://chiyicn.com/v1/models|https://chiyicn.com/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://chiyicn.com/api/status:HTTPError:404 ; https://chiyicn.com/api/pricing:HTTPError:404 ; https://chiyicn.com/v1/models:HTTPError:401
2026-07-13T19:45:23Z,cialloapi.cn,,unlabeled_seed_domains,cialloapi.cn,https://cialloapi.cn,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|200|404,https://cialloapi.cn/|https://cialloapi.cn/login|https://cialloapi.cn/api/status|https://cialloapi.cn/api/pricing|https://cialloapi.cn/v1/models|https://cialloapi.cn/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://cialloapi.cn/api/status:HTTPError:404 ; https://cialloapi.cn/api/pricing:HTTPError:404 ; https://cialloapi.cn/api/models:HTTPError:404
2026-07-13T19:45:34Z,codesome.ai,,unlabeled_seed_domains,codesome.ai,https://codesome.ai,unknown,unknown,none,unidentified,,,200|404|404|404|404|404,https://codesome.ai/|https://codesome.ai/login|https://codesome.ai/api/status|https://codesome.ai/api/pricing|https://codesome.ai/v1/models|https://codesome.ai/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://codesome.ai/login:HTTPError:404 ; https://codesome.ai/api/status:HTTPError:404 ; https://codesome.ai/api/pricing:HTTPError:404
2026-07-13T19:45:34Z,codesonline.dev,,unlabeled_seed_domains,codesonline.dev,https://codesonline.dev,unknown,unknown,none,unreachable,,,,,,/,"https://codesonline.dev/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:46:04Z,codesuc.top,,unlabeled_seed_domains,codesuc.top,https://codesuc.top,unknown,unknown,none,unreachable,,,,,,/,"https://codesuc.top/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:46:09Z,congmingai.com,,unlabeled_seed_domains,congmingai.com,https://congmingai.com,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://sub2.congmingai.com/|https://sub2.congmingai.com/login|https://sub2.congmingai.com/api/status|https://sub2.congmingai.com/api/pricing|https://sub2.congmingai.com/v1/models|https://sub2.congmingai.com/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://congmingai.com/api/status:HTTPError:404 ; https://congmingai.com/api/pricing:HTTPError:404 ; https://congmingai.com/v1/models:HTTPError:401
2026-07-13T19:46:11Z,cubence.com,,unlabeled_seed_domains,cubence.com,https://cubence.com,unknown,unknown,none,unidentified,,cloudflare,200|404|404|404|404|404,https://cubence.com/|https://cubence.com/login|https://cubence.com/api/status|https://cubence.com/api/pricing|https://cubence.com/v1/models|https://cubence.com/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://cubence.com/login:HTTPError:404 ; https://cubence.com/api/status:HTTPError:404 ; https://cubence.com/api/pricing:HTTPError:404
2026-07-13T19:46:14Z,daidaibird.top,,unlabeled_seed_domains,daidaibird.top,https://daidaibird.top,unknown,unknown,none,unreachable,,,,,,/,https://daidaibird.top/:URLError:<urlopen error [Errno 61] Connection refused>
2026-07-13T19:46:14Z,dakeai.cc,,unlabeled_seed_domains,dakeai.cc,https://dakeai.cc,unknown,unknown,none,unreachable,,,,,,/,"https://dakeai.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:46:25Z,ddshub.cc,,unlabeled_seed_domains,ddshub.cc,https://ddshub.cc,unknown,unknown,none,spa_shell,,,200|200|404|404|401|404,https://ddshub.cc/|https://ddshub.cc/login|https://ddshub.cc/api/status|https://ddshub.cc/api/pricing|https://ddshub.cc/v1/models|https://ddshub.cc/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://ddshub.cc/api/status:HTTPError:404 ; https://ddshub.cc/api/pricing:HTTPError:404 ; https://ddshub.cc/v1/models:HTTPError:401
2026-07-13T19:46:26Z,deepask.chat,,unlabeled_seed_domains,deepask.chat,https://deepask.chat,unknown,unknown,none,unreachable,,,,,,/,"https://deepask.chat/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:46:26Z,dogenet.win,,unlabeled_seed_domains,dogenet.win,https://dogenet.win,unknown,unknown,none,unreachable,,,,,,/,"https://dogenet.win/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:46:29Z,dragoncode.codes,,unlabeled_seed_domains,dragoncode.codes,https://dragoncode.codes,sub2api,subscription-to-api,high,identified,,,200|200|404|404|401|404,https://dragoncode.codes/|https://dragoncode.codes/login|https://dragoncode.codes/api/status|https://dragoncode.codes/api/pricing|https://dragoncode.codes/v1/models|https://dragoncode.codes/api/models,body:Subscription to API Conversion Platform ; body:Subscription to API Conversion Platform ; body:Subscription to API ; body:Subscription to API,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://dragoncode.codes/api/status:HTTPError:404 ; https://dragoncode.codes/api/pricing:HTTPError:404 ; https://dragoncode.codes/v1/models:HTTPError:401
2026-07-13T19:46:35Z,duckcode.cn,,unlabeled_seed_domains,duckcode.cn,https://duckcode.cn,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://duckcode.cn/|https://duckcode.cn/login|https://duckcode.cn/api/status|https://duckcode.cn/api/pricing|https://duckcode.cn/v1/models|https://duckcode.cn/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://duckcode.cn/api/status:HTTPError:404 ; https://duckcode.cn/api/pricing:HTTPError:404 ; https://duckcode.cn/v1/models:HTTPError:401
2026-07-13T19:46:56Z,easy-token.com,,unlabeled_seed_domains,easy-token.com,https://easy-token.com,unknown,unknown,none,unidentified,,nginx,200|200|404|404|404|404,https://easy-token.com/zh|https://easy-token.com/zh/login|https://easy-token.com/api/status|https://easy-token.com/api/pricing|https://easy-token.com/zh/v1/models|https://easy-token.com/api/models,nginx:header:server=nginx/1.18.0 (Ubuntu),/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://easy-token.com/api/status:HTTPError:404 ; https://easy-token.com/api/pricing:HTTPError:404 ; https://easy-token.com/v1/models:HTTPError:404
2026-07-13T19:46:57Z,ejkoy.com,,unlabeled_seed_domains,ejkoy.com,https://ejkoy.com,unknown,unknown,none,unreachable,,,,,,/,"https://ejkoy.com/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:47:27Z,ekti.cc,,unlabeled_seed_domains,ekti.cc,https://ekti.cc,unknown,unknown,none,unreachable,,,,,,/,"https://ekti.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:47:57Z,enjoyapi.cc,,unlabeled_seed_domains,enjoyapi.cc,https://enjoyapi.cc,unknown,unknown,none,unreachable,,,,,,/,"https://enjoyapi.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:47:59Z,ephone.ai,,unlabeled_seed_domains,ephone.ai,https://ephone.ai,one-api-family,one-api-family,family,family_only,6.4.16,cloudflare,200|200|200|200|401|401,https://platform.ephone.ai/|https://platform.ephone.ai/login|https://platform.ephone.ai/api/status|https://platform.ephone.ai/api/pricing|https://platform.ephone.ai/v1/models|https://platform.ephone.ai/api/models,json:/api/status system_name ; cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://ephone.ai/v1/models:HTTPError:401 ; https://ephone.ai/api/models:HTTPError:401
2026-07-13T19:48:13Z,feng.cx,,unlabeled_seed_domains,feng.cx,https://feng.cx,unknown,unknown,none,unreachable,,,,,,/,"https://feng.cx/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:48:20Z,findcg.com,,unlabeled_seed_domains,findcg.com,https://findcg.com,unknown,unknown,none,unreachable,,,,,,/,https://findcg.com/:URLError:<urlopen error timed out>
2026-07-13T19:48:21Z,freemodel.dev,,unlabeled_seed_domains,freemodel.dev,https://freemodel.dev,unknown,unknown,none,spa_shell,,cloudflare,200|200|401|401|200|401,https://freemodel.dev/|https://freemodel.dev/login|https://freemodel.dev/api/status|https://freemodel.dev/api/pricing|https://freemodel.dev/v1/models|https://freemodel.dev/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://freemodel.dev/api/status:HTTPError:401 ; https://freemodel.dev/api/pricing:HTTPError:401 ; https://freemodel.dev/api/models:HTTPError:401
2026-07-13T19:48:23Z,gpteamservices.com,,unlabeled_seed_domains,gpteamservices.com,https://gpteamservices.com,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://gpteamservices.com/|https://portal.gpteamservices.com/portal/login|https://gpteamservices.com/api/status|https://gpteamservices.com/api/pricing|https://gpteamservices.com/v1/models|https://gpteamservices.com/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://gpteamservices.com/api/status:HTTPError:404 ; https://gpteamservices.com/api/pricing:HTTPError:404 ; https://gpteamservices.com/v1/models:HTTPError:401
2026-07-13T19:48:26Z,growupapi.ltd,,unlabeled_seed_domains,growupapi.ltd,https://growupapi.ltd,unknown,unknown,none,spa_shell,,cloudflare,200|200|404|404|401|404,https://growupapi.ltd/|https://growupapi.ltd/login|https://growupapi.ltd/api/status|https://growupapi.ltd/api/pricing|https://growupapi.ltd/v1/models|https://growupapi.ltd/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://growupapi.ltd/api/status:HTTPError:404 ; https://growupapi.ltd/api/pricing:HTTPError:404 ; https://growupapi.ltd/v1/models:HTTPError:401
2026-07-13T19:48:28Z,hack3rx.cn,,unlabeled_seed_domains,hack3rx.cn,https://hack3rx.cn,unknown,unknown,none,unreachable,,,,,,/,"https://hack3rx.cn/:URLError:<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'hack3rx.cn'. (_ssl.c:1000)>"
2026-07-13T19:48:30Z,hangzhale.com,,unlabeled_seed_domains,hangzhale.com,https://hangzhale.com,unknown,unknown,none,unidentified,,cloudflare,200|404|404|404|404|404,https://hangzhale.com/|https://hangzhale.com/login|https://hangzhale.com/api/status|https://hangzhale.com/api/pricing|https://hangzhale.com/v1/models|https://hangzhale.com/api/models,cloudflare:header:server=cloudflare,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://hangzhale.com/login:HTTPError:404 ; https://hangzhale.com/api/status:HTTPError:404 ; https://hangzhale.com/api/pricing:HTTPError:404
2026-07-13T19:48:31Z,hk.cn,,unlabeled_seed_domains,hk.cn,https://hk.cn,unknown,unknown,none,unreachable,,,,,,/,"https://hk.cn/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:48:31Z,hslife.fun,,unlabeled_seed_domains,hslife.fun,https://hslife.fun,unknown,unknown,none,unreachable,,,,,,/,"https://hslife.fun/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:48:33Z,huiliuapi.com,,unlabeled_seed_domains,huiliuapi.com,https://huiliuapi.com,unknown,unknown,none,unreachable,,,,,,/,"https://huiliuapi.com/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:48:33Z,hvoy_removed,,unlabeled_seed_domains,hvoy_removed,https://hvoy_removed,unknown,unknown,none,unreachable,,,,,,/,"https://hvoy_removed/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:49:03Z,iacc.cc,,unlabeled_seed_domains,iacc.cc,https://iacc.cc,unknown,unknown,none,unreachable,,,,,,/,"https://iacc.cc/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:49:27Z,jiekou.ai,,unlabeled_seed_domains,jiekou.ai,https://jiekou.ai,unknown,unknown,none,spa_shell,,,200|404|404|404|404|404,https://jiekou.ai/zh|https://jiekou.ai/zh/login|https://jiekou.ai/api/status|https://jiekou.ai/api/pricing|https://jiekou.ai/zh/v1/models|https://jiekou.ai/api/models,,/|/login|/api/status|/api/pricing|/v1/models|/api/models,https://jiekou.ai/login:HTTPError:404 ; https://jiekou.ai/api/status:HTTPError:404 ; https://jiekou.ai/api/pricing:HTTPError:404
2026-07-13T19:49:27Z,junjun.site,,unlabeled_seed_domains,junjun.site,https://junjun.site,unknown,unknown,none,unreachable,,,,,,/,"https://junjun.site/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:49:27Z,kividas.com,,unlabeled_seed_domains,kividas.com,https://kividas.com,unknown,unknown,none,unreachable,,,,,,/,"https://kividas.com/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-07-13T19:49:27Z,kun8.vip,,unlabeled_seed_domains,kun8.vip,https://kun8.vip,unknown,unknown,none,unreachable,,,,,,/,"https://kun8.vip/:URLError:<urlopen error [Errno 8] nodename nor servname provided, or not known>"
